crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000116056,chr3,15845201,15845372,hg19,chr3,15803694,15803865,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,DPH3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000129158,chr6,75853490,75853812,hg19,chr6,75143774,75144096,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,COL12A1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075728,chr1,154914634,154915296,hg19,chr1,154942158,154942820,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,KCNN3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000108487,chr2,25508945,25509154,hg19,chr2,25286076,25286285,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,DNAJC27,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000085824,chr11,4513593,4513698,hg19,chr11,4492363,4492468,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,OR51S1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000088530,chr12,31523933,31524084,hg19,chr12,31370999,31371150,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SINHCAF,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000115114,chr3,121966391,121966530,hg19,chr3,122247544,122247683,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CSTA,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000119841,chr4,170547481,170547627,hg19,chr4,169626330,169626476,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CLCN3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000090298,chr12,9884076,9884459,hg19,chr12,9731480,9731863,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CLEC2B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000108108,chr2,235397514,235398106,hg19,chr2,234488870,234489462,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ARL4C,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000101071,chr17,79011145,79011369,hg19,chr17,81037345,81037569,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,BAIAP2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000110906,chr20,30622441,30622925,hg19,chr20,32034638,32035122,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,TM9SF4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000097403,chr16,6070691,6070772,hg19,chr16,6020690,6020771,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,RBFOX1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000082972,chr10,6165582,6165745,hg19,chr10,6123619,6123782,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PFKFB3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000100591,chr17,72524673,72525015,hg19,chr17,74528534,74528876,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CD300LF,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000132770,chr7,99291105,99291222,hg19,chr7,99693482,99693599,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PTCD1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000084508,chr11,116723326,116723638,hg19,chr11,116852610,116852922,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SIK3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000128000,chr6,31761868,31762215,hg19,chr6,31794091,31794438,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,LY6G5C,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000112995,chr21,40356559,40356767,hg19,chr21,38984633,38984841,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ETS2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000092014,chr13,99867739,99867834,hg19,chr13,99215485,99215580,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,UBAC2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000113763,chr22,30612739,30612994,hg19,chr22,30216750,30217005,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,LIF,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000106029,chr2,149838827,149839058,hg19,chr2,148982313,148982544,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,KIF5C,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000085774,chr11,4413870,4414271,hg19,chr11,4392640,4393041,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,OR52K2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000105855,chr2,143614638,143615023,hg19,chr2,142857069,142857454,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,KYNU,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075231,chr1,115052481,115052766,hg19,chr1,114509860,114510145,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,BCAS2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000106355,chr2,164750929,164751094,hg19,chr2,163894419,163894584,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,FIGN,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075167,chr1,112163826,112164071,hg19,chr1,111621204,111621449,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,INKA2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104683,chr19,58175767,58176046,hg19,chr19,57664399,57664678,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ZNF776,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000114849,chr3,113293012,113293390,hg19,chr3,113574165,113574543,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SIDT1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000101073,chr17,79017666,79018027,hg19,chr17,81043866,81044227,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CEP131,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000099220,chr17,37912171,37912498,hg19,chr17,39755918,39756245,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ORMDL3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000085928,chr11,48163334,48163507,hg19,chr11,48141782,48141955,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PTPRJ,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104107,chr19,44781587,44781871,hg19,chr19,44277434,44277718,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ZNF233,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000098232,chr16,87840547,87840941,hg19,chr16,87806941,87807335,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SLC7A5,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000090646,chr13,113294900,113294930,hg19,chr13,112640586,112640616,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ATP11AUN,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000102933,chr19,10949257,10949551,hg19,chr19,10838581,10838875,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ILF3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000121023,chr4,7315145,7315541,hg19,chr4,7313418,7313814,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SORCS2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000092937,chr14,55574465,55575376,hg19,chr14,55107747,55108658,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,GCH1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104653,chr19,56805864,56806246,hg19,chr19,56294495,56294877,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,NLRP11,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000087435,chr12,113709766,113709965,hg19,chr12,113271961,113272160,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SDSL,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000099076,chr17,33640144,33640597,hg19,chr17,35313125,35313578,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ZNF830,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000138019,chr9,5490099,5490497,hg19,chr9,5490099,5490497,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CD274,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000120454,chr4,3485407,3485559,hg19,chr4,3483680,3483832,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,DOK7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000138016,chr9,5460253,5460626,hg19,chr9,5460253,5460626,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PLGRKT,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000131251,chr7,26369550,26369804,hg19,chr7,26329930,26330184,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CBX3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000113869,chr22,33221390,33221677,hg19,chr22,32825404,32825691,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SYN3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000089137,chr12,56193144,56193361,hg19,chr12,55799360,55799577,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,OR6C75,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000091123,chr13,36853236,36853259,hg19,chr13,36279099,36279122,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CCNA1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000095228,chr15,65162702,65162861,hg19,chr15,64870503,64870662,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,OAZ2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000131518,chr7,36305265,36305717,hg19,chr7,36265656,36266108,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,AOAH,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104867,chr19,909116,909504,hg19,chr19,909116,909504,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,MIDN,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000118005,chr3,56957686,56958168,hg19,chr3,56923658,56924140,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CCDC66,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075270,chr1,116923407,116923493,hg19,chr1,116380785,116380871,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CD58,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000091459,chr13,49458465,49458772,hg19,chr13,48884329,48884636,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,FNDC3A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000131788,chr7,44679392,44679514,hg19,chr7,44639793,44639915,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PURB,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000132892,chr8,103022910,103023168,hg19,chr8,102010682,102010940,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,NCALD,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000086282,chr11,65849089,65849462,hg19,chr11,66081618,66081991,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PCNX3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000103745,chr19,35838526,35838887,hg19,chr19,35347623,35347984,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,FFAR2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000081462,chr10,125978752,125979306,hg19,chr10,124290183,124290737,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,CHST15,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000123972,chr5,39177066,39177486,hg19,chr5,39176964,39177384,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,RICTOR,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000125850,chr6,12183004,12183212,hg19,chr6,12182771,12182979,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,EDN1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000094929,chr15,55487983,55488563,hg19,chr15,55195785,55196365,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,RAB27A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000134706,chr8,27198229,27198437,hg19,chr8,27340712,27340920,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,PTK2B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000100961,chr17,7728734,7728793,hg19,chr17,7825416,7825475,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,WRAP53,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000103927,chr19,4089506,4089868,hg19,chr19,4089508,4089870,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,ZBTB7A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000137101,chr9,132758529,132758977,hg19,chr9,129996250,129996698,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,FNBP1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000106571,chr2,174886492,174886884,hg19,chr2,174021764,174022156,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SP3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000124488,chr5,65015496,65015671,hg19,chr5,65719669,65719844,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,SGTB,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000136751,chr9,123983385,123983622,hg19,chr9,121221107,121221344,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,GSN,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000125034,chr5,88182731,88182852,hg19,chr5,88886914,88887035,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,MEF2C,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104817,chr19,7720323,7720877,hg19,chr19,7655437,7655991,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,RETN,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000105598,chr2,128453755,128454028,hg19,chr2,127696181,127696454,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,MAP3K2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000128395,chr6,41528607,41528881,hg19,chr6,41560869,41561143,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,TAF8,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000103227,chr19,17220741,17221250,hg19,chr19,17109931,17110440,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,NIBAN3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000085939,chr11,5350226,5350590,hg19,chr11,5328996,5329360,hg38,0.95,1.0,-,-,24670763,-,CAGE,-,FANTOM5,OR52J3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
