crm_ID,orig_chr,orig_start,orig_end,orig_assembly,current_chr,current_start,current_end,current_assembly,minimum_ratio,score,original_ID,crossref,enh_PMID,biosample,enh_method,type,source,hgnc_symbol_target_genes,enh2gene_PMID,enh2gene_method,hgnc_symbol_TFs,TFs2enh_PMID,TFs2enh_method,disease,disease_PMID,disease_method,refsnp_ID,mutation_PMID,mutation_method
CRMHS00000098218,chr16,87759379,87759621,hg19,chr16,87725773,87726015,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,JPH3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000129297,chr6,84931248,84931348,hg19,chr6,84221530,84221630,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000121147,chr4,7674956,7675119,hg19,chr4,7673229,7673392,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000079824,chr1,62119868,62120084,hg19,chr1,61654196,61654412,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000122187,chr5,133270974,133271015,hg19,chr5,133935283,133935324,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000104350,chr19,49836983,49837445,hg19,chr19,49333726,49334188,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,IRF3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000133267,chr8,119395540,119395777,hg19,chr8,118383301,118383538,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,EXT1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000091596,chr13,60207741,60207943,hg19,chr13,59633607,59633809,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000110988,chr20,33236140,33236313,hg19,chr20,34648336,34648509,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MYH7B,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000114008,chr22,37667327,37667623,hg19,chr22,37271286,37271582,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,NCF4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000102927,chr19,1085284,1085426,hg19,chr19,1085285,1085427,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ABCA7,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000099344,chr17,39703962,39704520,hg19,chr17,41547710,41548268,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000128100,chr6,33818239,33818267,hg19,chr6,33850462,33850490,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000078300,chr1,235107452,235107692,hg19,chr1,234971705,234971945,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000122199,chr5,133460352,133460406,hg19,chr5,134124661,134124715,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,PPP2CA,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000089861,chr12,85793012,85793355,hg19,chr12,85399234,85399577,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000090331,chr12,9982493,9982805,hg19,chr12,9829897,9830209,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,KLRF1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000111901,chr20,52812299,52812959,hg19,chr20,54195760,54196420,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000091001,chr13,31308709,31309017,hg19,chr13,30734572,30734880,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,USPL1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000087542,chr12,117241332,117241427,hg19,chr12,116803527,116803622,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,HRK,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000078155,chr1,231862401,231862670,hg19,chr1,231726655,231726924,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,TSNAX,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000075699,chr1,154395894,154396284,hg19,chr1,154423418,154423808,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,IL6R,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000115897,chr3,151993494,151994006,hg19,chr3,152275705,152276217,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000095308,chr15,67413336,67413759,hg19,chr15,67120998,67121421,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SMAD3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000134391,chr8,17708923,17709156,hg19,chr8,17851414,17851647,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MTUS1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000078889,chr1,28463413,28463582,hg19,chr1,28136902,28137071,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,EYA3,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000098783,chr17,25805507,25805777,hg19,chr17,27478481,27478751,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000111735,chr20,50033542,50033860,hg19,chr20,51417005,51417323,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,NFATC2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000135287,chr8,57360424,57360919,hg19,chr8,56447865,56448360,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SDR16C5,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000092418,chr14,24981735,24982034,hg19,chr14,24512529,24512828,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,GZMB,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000090342,chr13,100033242,100033451,hg19,chr13,99380988,99381197,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,GPR18,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000114636,chr3,103861090,103861239,hg19,chr3,104142246,104142395,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000104802,chr19,7483723,7483869,hg19,chr19,7418837,7418983,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000123459,chr5,17249327,17249860,hg19,chr5,17249218,17249751,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000104104,chr19,44749585,44749846,hg19,chr19,44245432,44245693,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ZNF285,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000113107,chr21,43658296,43659061,hg19,chr21,42238186,42238951,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,UMODL1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104713,chr19,59050036,59050316,hg19,chr19,58538669,58538949,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,MZF1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104474,chr19,52243151,52243317,hg19,chr19,51739898,51740064,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SIGLEC10,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000088910,chr12,51327584,51327783,hg19,chr12,50933801,50934000,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000108365,chr2,240386953,240387173,hg19,chr2,239465259,239465479,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000103340,chr19,1942586,1943099,hg19,chr19,1942587,1943100,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,OAZ1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000096937,chr16,29330001,29330382,hg19,chr16,29318680,29319061,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,C16orf54,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000102127,chr18,48333504,48333739,hg19,chr18,50807134,50807369,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000129651,chr7,105088667,105088879,hg19,chr7,105448220,105448432,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SRPK2,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000128644,chr6,45542832,45542991,hg19,chr6,45575095,45575254,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000096359,chr16,10965041,10965252,hg19,chr16,10871184,10871395,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,NUBP1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000102654,chr18,74399023,74399139,hg19,chr18,76687066,76687182,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000076309,chr1,172631926,172632270,hg19,chr1,172662786,172663130,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,FASLG,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000104892,chr19,9777343,9777681,hg19,chr19,9666667,9667005,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,ZNF177,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000136316,chr9,110438365,110438613,hg19,chr9,107676084,107676332,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,KLF4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000134939,chr8,37218787,37219218,hg19,chr8,37361269,37361700,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000138485,chr9,90337110,90337856,hg19,chr9,87722195,87722941,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CTSL,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000122315,chr5,137370531,137370718,hg19,chr5,138034842,138035029,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,NME5,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000084801,chr11,123565846,123566237,hg19,chr11,123695138,123695529,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,OR8D4,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000083672,chr10,81105192,81105332,hg19,chr10,79345436,79345576,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,PPIF,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000087656,chr12,120689817,120690140,hg19,chr12,120252014,120252337,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RAB35,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000098637,chr17,18204448,18204705,hg19,chr17,18301134,18301391,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SMCR8,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000130463,chr7,141371952,141372250,hg19,chr7,141672152,141672450,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,CLEC5A,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000140160,chrY,10023047,10023682,hg19,chrY,10185438,10186073,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000105313,chr2,113916006,113916157,hg19,chr2,113158429,113158580,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,IL1RN,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000139287,chrX,152742295,152742894,hg19,chrX,153476837,153477436,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000100827,chr17,75769300,75769393,hg19,chr17,77773218,77773311,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000122885,chr5,150403932,150404163,hg19,chr5,151024371,151024602,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,-,-,-,-,-,-,-,-,-,-,-,-
CRMHS00000079431,chr1,46008399,46008548,hg19,chr1,45542727,45542876,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,AKR1A1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000084542,chr11,117745558,117745882,hg19,chr11,117874843,117875167,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,DSCAML1,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000110576,chr20,1804230,1804388,hg19,chr20,1823584,1823742,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,SIRPA,24670763,expression correlation,-,-,-,-,-,-,-,-,-
CRMHS00000122114,chr5,130976279,130976499,hg19,chr5,131640586,131640806,hg38,0.95,1,-,-,24670763,-,CAGE,-,FANTOM5,RAPGEF6,24670763,expression correlation,-,-,-,-,-,-,-,-,-
